app_id,app_data_safety,app_privacy_policy
"275","{""data_shared"" : ""No data shared with third party"", ""data_collected"": [{""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Analytics"", ""optional"": true}]}, {""category"": ""App activity"", ""sub_info"": [{""data_type"": ""App interactions"", ""purpose"": ""Analytics"", ""optional"": true}, {""data_type"": ""Other actions"", ""purpose"": ""Analytics"", ""optional"": true}]}, {""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""Analytics"", ""optional"": true}, {""data_type"": ""Diagnostics"", ""purpose"": ""Analytics"", ""optional"": true}, {""data_type"": ""Other app performance data"", ""purpose"": ""Analytics"", ""optional"": true}]}], ""security_practices"": [{""category"": ""Data is encrypted in transit"", ""sub_info"": []}, {""category"": ""Data can\u2019t be deleted"", ""sub_info"": []}]}","No provide sharing information section"
"276","{""data_shared"": [{""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""Analytics"", ""optional"": false}, {""data_type"": ""Diagnostics"", ""purpose"": ""Analytics"", ""optional"": false}, {""data_type"": ""Other app performance data"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Analytics - Advertising or marketing"", ""optional"": false}]}], ""data_collected"": [{""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""Analytics"", ""optional"": false}, {""data_type"": ""Diagnostics"", ""purpose"": ""Analytics"", ""optional"": false}, {""data_type"": ""Other app performance data"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Analytics - Advertising or marketing"", ""optional"": false}]}, {""category"": ""App activity"", ""sub_info"": [{""data_type"": ""App interactions"", ""purpose"": ""App functionality - Analytics - Fraud prevention - security - and compliance"", ""optional"": true}]}], ""security_practices"": [{""category"": ""Data is encrypted in transit"", ""sub_info"": []}, {""category"": ""Data can\u2019t be deleted"", ""sub_info"": []}]}","No provide sharing information section"
"277","{""data_shared"": [{""category"": ""Financial info"", ""sub_info"": [{""data_type"": ""Purchase history"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""App activity"", ""sub_info"": [{""data_type"": ""App interactions"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Analytics - Advertising or marketing"", ""optional"": false}]}], ""data_collected"": [{""category"": ""Photos and videos"", ""sub_info"": [{""data_type"": ""Photos"", ""purpose"": ""App functionality"", ""optional"": true}, {""data_type"": ""Videos"", ""purpose"": ""App functionality"", ""optional"": true}]}, {""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""Analytics"", ""optional"": false}, {""data_type"": ""Diagnostics"", ""purpose"": ""Analytics"", ""optional"": false}, {""data_type"": ""Other app performance data"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Financial info"", ""sub_info"": [{""data_type"": ""Purchase history"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Personal info"", ""sub_info"": [{""data_type"": ""Name"", ""purpose"": ""App functionality - Account management"", ""optional"": true}, {""data_type"": ""Email address"", ""purpose"": ""App functionality"", ""optional"": true}, {""data_type"": ""User IDs"", ""purpose"": ""App functionality - Analytics - Advertising or marketing - Account management"", ""optional"": false}, {""data_type"": ""Phone number"", ""purpose"": ""App functionality - Account management"", ""optional"": true}]}, {""category"": ""App activity"", ""sub_info"": [{""data_type"": ""App interactions"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Audio"", ""sub_info"": [{""data_type"": ""Music files"", ""purpose"": ""App functionality"", ""optional"": true}, {""data_type"": ""Other audio files"", ""purpose"": ""App functionality"", ""optional"": true}]}, {""category"": ""Files and docs"", ""sub_info"": [{""data_type"": ""Files and docs"", ""purpose"": ""App functionality"", ""optional"": true}]}, {""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Analytics - Advertising or marketing"", ""optional"": false}]}], ""security_practices"": [{""category"": ""Data is encrypted in transit"", ""sub_info"": []}, {""category"": ""You can request that data be deleted"", ""sub_info"": []}]}","No provide sharing information section"
"278","{""data_shared"": [{""category"": ""App activity"", ""sub_info"": [{""data_type"": ""App interactions"", ""purpose"": ""Analytics"", ""optional"": false}]}], ""data_collected"": [{""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""App functionality - Analytics - Fraud prevention - security - and compliance"", ""optional"": false}]}, {""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""Analytics"", ""optional"": false}, {""data_type"": ""Diagnostics"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Files and docs"", ""sub_info"": [{""data_type"": ""Files and docs"", ""purpose"": ""App functionality"", ""optional"": true}]}, {""category"": ""App activity"", ""sub_info"": [{""data_type"": ""App interactions"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Location"", ""sub_info"": [{""data_type"": ""Approximate location"", ""purpose"": ""App functionality"", ""optional"": true}, {""data_type"": ""Precise location"", ""purpose"": ""App functionality"", ""optional"": true}]}], ""security_practices"": [{""category"": ""Data is encrypted in transit"", ""sub_info"": []}, {""category"": ""Data can\u2019t be deleted"", ""sub_info"": []}]}","The given text does not provide any specific details about the type/purpose of data the app shared with others, the type/purpose of data the app collected, or about its security practices."
"279","{""data_shared"" : ""No data shared with third party"", ""data_collected"": ""No data collected""}","{""data_shared"" : ""FX File Explorer does not send any information about you to anyone."", ""data_collected"": ""FX File Explorer does not collect any information about you or your usage of the app."", ""security_practices"" : ""If you use Google Drive with FX, the authentication information is stored exclusively in the app. It is never transmitted/stored elsewhere. This app will not access, use, store, or share Google user data in any way other than to perform operations specifically requested by the user. As it the case with every other aspect of FX, no analytics are collected by the app.""}"
"280","{""data_shared"" : ""No data shared with third party"", ""data_collected"": [{""category"": ""Personal info"", ""sub_info"": [{""data_type"": ""Name"", ""purpose"": ""App functionality"", ""optional"": true}, {""data_type"": ""Email address"", ""purpose"": ""App functionality - Developer communications - Account management"", ""optional"": false}, {""data_type"": ""Phone number"", ""purpose"": ""Fraud prevention - security - and compliance"", ""optional"": true}]}, {""category"": ""App activity"", ""sub_info"": [{""data_type"": ""App interactions"", ""purpose"": ""Analytics - Developer communications"", ""optional"": false}]}, {""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""App functionality - Analytics - Developer communications"", ""optional"": true}]}, {""category"": ""Financial info"", ""sub_info"": [{""data_type"": ""Purchase history"", ""purpose"": ""Account management"", ""optional"": false}]}], ""security_practices"": [{""category"": ""Data is encrypted in transit"", ""sub_info"": []}, {""category"": ""You can request that data be deleted"", ""sub_info"": []}]}","No provide sharing information section"
"281","{""data_shared"": [{""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""App functionality - Analytics"", ""optional"": false}, {""data_type"": ""Diagnostics"", ""purpose"": ""App functionality - Analytics"", ""optional"": false}, {""data_type"": ""Other app performance data"", ""purpose"": ""App functionality - Analytics"", ""optional"": false}]}], ""data_collected"": [{""category"": ""App activity"", ""sub_info"": [{""data_type"": ""App interactions"", ""purpose"": ""App functionality - Analytics"", ""optional"": false}, {""data_type"": ""Installed apps"", ""purpose"": ""App functionality"", ""optional"": true}]}, {""category"": ""Audio"", ""sub_info"": [{""data_type"": ""Music files"", ""purpose"": ""App functionality"", ""optional"": true}, {""data_type"": ""Other audio files"", ""purpose"": ""App functionality"", ""optional"": true}]}, {""category"": ""Files and docs"", ""sub_info"": [{""data_type"": ""Files and docs"", ""purpose"": ""App functionality"", ""optional"": true}]}, {""category"": ""Personal info"", ""sub_info"": [{""data_type"": ""Name"", ""purpose"": ""App functionality - Developer communications"", ""optional"": false}, {""data_type"": ""Email address"", ""purpose"": ""App functionality - Analytics - Developer communications"", ""optional"": false}, {""data_type"": ""User IDs"", ""purpose"": ""App functionality - Analytics - Developer communications"", ""optional"": false}, {""data_type"": ""Phone number"", ""purpose"": ""App functionality - Analytics - Developer communications"", ""optional"": false}]}, {""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""App functionality - Analytics"", ""optional"": false}, {""data_type"": ""Diagnostics"", ""purpose"": ""App functionality - Analytics"", ""optional"": false}, {""data_type"": ""Other app performance data"", ""purpose"": ""App functionality - Analytics"", ""optional"": false}]}, {""category"": ""Contacts"", ""sub_info"": [{""data_type"": ""Contacts"", ""purpose"": ""App functionality"", ""optional"": true}]}, {""category"": ""Photos and videos"", ""sub_info"": [{""data_type"": ""Photos"", ""purpose"": ""App functionality"", ""optional"": true}, {""data_type"": ""Videos"", ""purpose"": ""App functionality"", ""optional"": true}]}, {""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""App functionality"", ""optional"": false}]}], ""security_practices"": [{""category"": ""Data is encrypted in transit"", ""sub_info"": []}, {""category"": ""You can request that data be deleted"", ""sub_info"": []}]}","{""data_shared"" : ""The app shares user data with third-party advertisers for marketing purposes"", ""data_collected"": ""The app collects user's personal data including name, email, and location to improve user experience and for personalized content"", ""security_practices"" : ""The app employs high-level encryption and follows industry-standard security practices to protect user data""}"
"282","{""data_shared"": [{""category"": ""Personal info"", ""sub_info"": [{""data_type"": ""User IDs"", ""purpose"": ""App functionality"", ""optional"": false}]}], ""data_collected"": [{""category"": ""Files and docs"", ""sub_info"": [{""data_type"": ""Files and docs"", ""purpose"": ""App functionality - Analytics"", ""optional"": true}]}, {""category"": ""Financial info"", ""sub_info"": [{""data_type"": ""Purchase history"", ""purpose"": ""App functionality - Analytics - Advertising or marketing - Account management"", ""optional"": false}]}, {""category"": ""Location"", ""sub_info"": [{""data_type"": ""Approximate location"", ""purpose"": ""App functionality - Analytics - Developer communications - Advertising or marketing - Fraud prevention - security - and compliance - Personalization - Account management"", ""optional"": false}]}, {""category"": ""App activity"", ""sub_info"": [{""data_type"": ""App interactions"", ""purpose"": ""App functionality - Analytics - Advertising or marketing - Fraud prevention - security - and compliance - Personalization"", ""optional"": false}, {""data_type"": ""In-app search history"", ""purpose"": ""App functionality - Analytics"", ""optional"": true}, {""data_type"": ""Other user-generated content"", ""purpose"": ""App functionality - Analytics"", ""optional"": true}, {""data_type"": ""Other actions"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Personal info"", ""sub_info"": [{""data_type"": ""User IDs"", ""purpose"": ""App functionality"", ""optional"": false}]}, {""category"": ""Contacts"", ""sub_info"": [{""data_type"": ""Contacts"", ""purpose"": ""Account management"", ""optional"": true}]}, {""category"": ""Photos and videos"", ""sub_info"": [{""data_type"": ""Photos"", ""purpose"": ""Account management"", ""optional"": true}]}, {""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""App functionality - Analytics - Advertising or marketing - Fraud prevention - security - and compliance - Personalization - Account management"", ""optional"": false}]}, {""category"": ""Messages"", ""sub_info"": [{""data_type"": ""SMS or MMS"", ""purpose"": ""App functionality"", ""optional"": true}, {""data_type"": ""Other in-app messages"", ""purpose"": ""App functionality - Analytics"", ""optional"": true}]}, {""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""Analytics"", ""optional"": false}, {""data_type"": ""Diagnostics"", ""purpose"": ""Analytics - Fraud prevention - security - and compliance"", ""optional"": false}, {""data_type"": ""Other app performance data"", ""purpose"": ""Analytics"", ""optional"": false}]}], ""security_practices"": [{""category"": ""Data is encrypted in transit"", ""sub_info"": []}, {""category"": ""You can request that data be deleted"", ""sub_info"": []}, {""category"": ""Independent security review"", ""sub_info"": []}]}","{""data_shared"" : ""The app shares data, including user ID, usage data, and device ID with third-party partners for advertising and marketing purposes."", ""data_collected"": ""The application collects several types of information, such as personal identification information, browsing history, and location data to enhance user experience and improve service."", ""security_practices"" : ""In terms of security practices, the app employs robust encryption and regular vulnerability scanning to safeguard user data.""}"
"283","{""data_shared"" : ""No data shared with third party"", ""data_collected"": ""No data collected"", ""security_practices"": [{""category"": ""Data is encrypted in transit"", ""sub_info"": []}]}","{""data_shared"" : ""The app does use third party services that may collect information used to identify you. I may employ third-party companies and individuals due to the following reasons: To facilitate our Service; To provide the Service on our behalf; To perform Service-related services; or To assist us in analyzing how our Service is used. I want to inform users of this Service that these third parties have access to your Personal Information. The reason is to perform the tasks assigned to them on our behalf. However, they are obligated not to disclose or use the information for any other purpose."", ""data_collected"": ""For a better experience, while using our Service, I may require you to provide us with certain personally identifiable information. The information that I request is retained on your device and is not collected by me in any way. I want to inform you that whenever you use my Service, in a case of an error in the app I collect data and information (through third party products) on your phone called Log Data. This Log Data may include information such as your device Internet Protocol (“IP”) address, device name, operating system version, the configuration of the app when utilizing my Service, the time and date of your use of the Service, and other statistics."", ""security_practices"" : ""I value your trust in providing us your Personal Information, thus we are striving to use commercially acceptable means of protecting it. But remember that no method of transmission over the internet, or method of electronic storage is 100% secure and reliable, and I cannot guarantee its absolute security.""}"
"284","{""data_shared"" : ""No data shared with third party"", ""data_collected"": ""No data collected""}","{""data_shared"" : ""We want to inform users of this Service that these third parties have access to your Personal Information. The reason is to perform the tasks assigned to them on our behalf. However, they are obligated not to disclose or use the information for any other purpose."", ""data_collected"": ""For a better experience, while using our Service, I may require you to provide us with certain personally identifiable information, including but not limited to System logs, Device manufacturer information. The information that I request will be retained on your device and is not collected by me in any way."", ""security_practices"" : ""We value your trust in providing us your Personal Information, thus we are striving to use commercially acceptable means of protecting it. But remember that no method of transmission over the internet, or method of electronic storage is 100% secure and reliable, and I cannot guarantee its absolute security.""}"
"285","{""data_shared"": [{""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Advertising or marketing"", ""optional"": false}]}], ""data_collected"": [{""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Advertising or marketing"", ""optional"": false}]}, {""category"": ""Files and docs"", ""sub_info"": [{""data_type"": ""Files and docs"", ""purpose"": ""App functionality - Analytics - Fraud prevention - security - and compliance - Personalization - Account management"", ""optional"": true}]}, {""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""App functionality - Analytics - Fraud prevention - security - and compliance - Personalization - Account management"", ""optional"": false}, {""data_type"": ""Diagnostics"", ""purpose"": ""App functionality - Analytics - Fraud prevention - security - and compliance - Personalization - Account management"", ""optional"": false}]}, {""category"": ""App activity"", ""sub_info"": [{""data_type"": ""App interactions"", ""purpose"": ""App functionality - Analytics - Developer communications - Fraud prevention - security - and compliance - Personalization - Account management"", ""optional"": false}]}], ""security_practices"": [{""category"": ""Data is encrypted in transit"", ""sub_info"": []}, {""category"": ""You can request that data be deleted"", ""sub_info"": []}]}","No provide sharing information section"
"286","{""data_shared"" : ""No data shared with third party"", ""data_collected"": ""No data collected"", ""security_practices"": [{""category"": ""Data is encrypted in transit"", ""sub_info"": []}, {""category"": ""You can request that data be deleted"", ""sub_info"": []}]}","{""data_shared"" : ""The app does use third party services that may collect information used to identify you. The third parties have access to your Personal Information to perform the tasks assigned to them on our behalf."", ""data_collected"": ""For a better experience, while using our Service, the app may require you to provide certain personally identifiable information. This information is retained on your device and is not collected by the app. The app collects data and information (through third party products) on your phone called Log Data. This Log Data may include information such as your device Internet Protocol (“IP”) address, device name, operating system version, the configuration of the app when utilizing the Service, the time and date of your use of the Service, and other statistics."", ""security_practices"" : ""The app values your trust in providing your Personal Information, thus it is striving to use commercially acceptable means of protecting it. However, no method of transmission over the internet, or method of electronic storage is 100% secure and reliable, and the app cannot guarantee its absolute security.""}"
"287","{""data_shared"": [{""category"": ""App activity"", ""sub_info"": [{""data_type"": ""Installed apps"", ""purpose"": ""App functionality"", ""optional"": false}, {""data_type"": ""Other user-generated content"", ""purpose"": ""App functionality"", ""optional"": false}]}, {""category"": ""Audio"", ""sub_info"": [{""data_type"": ""Voice or sound recordings"", ""purpose"": ""App functionality"", ""optional"": false}, {""data_type"": ""Music files"", ""purpose"": ""App functionality"", ""optional"": false}, {""data_type"": ""Other audio files"", ""purpose"": ""App functionality"", ""optional"": false}]}, {""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Diagnostics"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Photos and videos"", ""sub_info"": [{""data_type"": ""Photos"", ""purpose"": ""App functionality"", ""optional"": false}, {""data_type"": ""Videos"", ""purpose"": ""App functionality"", ""optional"": false}]}, {""category"": ""Personal info"", ""sub_info"": [{""data_type"": ""User IDs"", ""purpose"": ""App functionality"", ""optional"": false}]}, {""category"": ""Files and docs"", ""sub_info"": [{""data_type"": ""Files and docs"", ""purpose"": ""App functionality"", ""optional"": false}]}], ""data_collected"": [{""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Diagnostics"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Personal info"", ""sub_info"": [{""data_type"": ""User IDs"", ""purpose"": ""App functionality"", ""optional"": false}]}], ""security_practices"": [{""category"": ""Data is encrypted in transit"", ""sub_info"": []}, {""category"": ""Data can\u2019t be deleted"", ""sub_info"": []}]}","{""data_shared"" : ""X-plore shares crash reports with Crashlytics, a development tool from Google. The crash report contains anonymous data: date of posting, app version, details about the device (model, make, android version, etc), and a stack trace – actual information about the crash, describing locations into app’s source code where the crash happened."", ""data_collected"": ""X-plore collects anonymous data during a crash to improve the application. This includes date of posting, app version, details about the device, and stack trace."", ""security_practices"" : ""The data collected by X-plore during a crash is kept anonymous and does not contain any personal information. The crash reports are sent automatically when the app crashes.""}"
"288","{""data_shared"" : ""No data shared with third party"", ""data_collected"": ""No data collected""}","{""data_shared"" : ""No information provided in the text"", ""data_collected"": ""No information provided in the text"", ""security_practices"" : ""No information provided in the text""}"
"289","{""data_shared"" : ""No data shared with third party"", ""data_collected"": ""No data collected""}","{""data_shared"" : ""Not specified"", ""data_collected"": ""Not specified"", ""security_practices"" : ""Not specified""}"
"290","{""data_shared"" : ""No data shared with third party"", ""data_collected"" : ""No data collected""}","An error occurred during processing"
"291","{""data_shared"": [{""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Advertising or marketing"", ""optional"": false}]}], ""data_collected"": [{""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Advertising or marketing"", ""optional"": false}]}, {""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""Analytics"", ""optional"": false}, {""data_type"": ""Diagnostics"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""App activity"", ""sub_info"": [{""data_type"": ""App interactions"", ""purpose"": ""Analytics"", ""optional"": false}]}], ""security_practices"": [{""category"": ""Data isn\u2019t encrypted"", ""sub_info"": []}, {""category"": ""Data can\u2019t be deleted"", ""sub_info"": []}]}","{""data_shared"" : ""We want to inform users of this Service that these third parties have access to their Personal Information. The reason is to perform the tasks assigned to them on our behalf. However, they are obligated not to disclose or use the information for any other purpose."", ""data_collected"": ""For a better experience, while using our Service, we may require you to provide us with certain personally identifiable information. The information that we request will be retained by us and used as described in this privacy policy. The app does use third-party services that may collect information used to identify you."", ""security_practices"" : ""We value your trust in providing us your Personal Information, thus we are striving to use commercially acceptable means of protecting it. But remember that no method of transmission over the internet, or method of electronic storage is 100% secure and reliable, and we cannot guarantee its absolute security.""}"
"292","{""data_shared"": [{""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Analytics - Advertising or marketing"", ""optional"": false}]}], ""data_collected"": [{""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Analytics - Advertising or marketing"", ""optional"": false}]}, {""category"": ""App activity"", ""sub_info"": [{""data_type"": ""App interactions"", ""purpose"": ""Analytics"", ""optional"": false}, {""data_type"": ""Installed apps"", ""purpose"": ""App functionality"", ""optional"": false}]}], ""security_practices"": [{""category"": ""Data isn\u2019t encrypted"", ""sub_info"": []}, {""category"": ""Data can\u2019t be deleted"", ""sub_info"": []}]}","{""data_shared"" : ""The app does use third-party services that may collect information used to identify you. This Service may contain links to other sites. If you click on a third-party link, you will be directed to that site. We may employ third-party companies and individuals due to the following reasons: To facilitate our Service; To provide the Service on our behalf; To perform Service-related services; or To assist us in analyzing how our Service is used. These third parties have access to their Personal Information."", 

""data_collected"": ""This App will collect installed applications, as follows: When accessing the file list, show the folder associated with the application; When accessing 'App Manager', display the list of installed applications; When cleaning up useless files, it is used to mark the source of useless files. We collect data and information (through third-party products) on your phone called Log Data. This Log Data may include information such as your device Internet Protocol (“IP”) address, device name, operating system version, the configuration of the app when utilizing our Service, the time and date of your use of the Service, and other statistics. The app may use third-party code and libraries that use 'cookies' to collect information and improve their services."", 

""security_practices"" : ""We value your trust in providing us your Personal Information, thus we are striving to use commercially acceptable means of protecting it. But remember that no method of transmission over the internet, or method of electronic storage is 100% secure and reliable, and we cannot guarantee its absolute security.""}"
"293","{""data_shared"" : ""No data shared with third party"", ""data_collected"": ""No data collected"", ""security_practices"": [{""category"": ""Data is encrypted in transit"", ""sub_info"": []}, {""category"": ""Data can\u2019t be deleted"", ""sub_info"": []}]}","No provide sharing information section"
"294","{""data_shared"": [{""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""Analytics"", ""optional"": false}, {""data_type"": ""Diagnostics"", ""purpose"": ""Analytics"", ""optional"": false}, {""data_type"": ""Other app performance data"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Analytics - Account management"", ""optional"": false}]}], ""data_collected"": [{""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""Analytics"", ""optional"": false}, {""data_type"": ""Diagnostics"", ""purpose"": ""Analytics"", ""optional"": false}, {""data_type"": ""Other app performance data"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Analytics - Account management"", ""optional"": false}]}], ""security_practices"": [{""category"": ""Data is encrypted in transit"", ""sub_info"": []}, {""category"": ""Data can\u2019t be deleted"", ""sub_info"": []}]}","No provide sharing information section"
"295","{""data_shared"" : ""No data shared with third party"", ""data_collected"" : ""No data collected""}","No provide sharing information section"
"296","{""data_shared"" : ""No data shared with third party"", ""data_collected"": ""No data collected""}","{""data_shared"" : ""RAR for Android integrates Google Analytics and Firebase SDK. These services can collect usage data and unique device identifiers such as device advertising ID. They can share this data with other Google services such as AdMob to server better targeted ads."", ""data_collected"": ""RAR for Android core archiving module can store file names and paths locally to display them in history lists. It can store archive passwords for some time to access encrypted files. RAR for Android integrates Google Analytics and Firebase SDK. These services can collect usage data and unique device identifiers such as device advertising ID. RAR for Android integrates Google Firebase Crashlytics and Crash Reporting, which collect information about RAR crashes, such as stack traces and Instance IDs."", ""security_practices"" : ""RAR for Android does not transfer this stored locally information outside of device.""}"
"297","{""data_shared"": [{""category"": ""App activity"", ""sub_info"": [{""data_type"": ""In-app search history"", ""purpose"": ""Advertising or marketing"", ""optional"": false}]}, {""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Advertising or marketing"", ""optional"": false}]}], ""data_collected"": [{""category"": ""Location"", ""sub_info"": [{""data_type"": ""Approximate location"", ""purpose"": ""App functionality - Personalization"", ""optional"": true}]}, {""category"": ""App activity"", ""sub_info"": [{""data_type"": ""In-app search history"", ""purpose"": ""Advertising or marketing"", ""optional"": false}]}, {""category"": ""Financial info"", ""sub_info"": [{""data_type"": ""Purchase history"", ""purpose"": ""Analytics - Fraud prevention - security - and compliance"", ""optional"": false}]}, {""category"": ""App info and performance"", ""sub_info"": [{""data_type"": ""Crash logs"", ""purpose"": ""Analytics"", ""optional"": false}]}, {""category"": ""Personal info"", ""sub_info"": [{""data_type"": ""Name"", ""purpose"": ""App functionality - Account management"", ""optional"": true}, {""data_type"": ""Email address"", ""purpose"": ""App functionality - Advertising or marketing - Account management"", ""optional"": true}, {""data_type"": ""User IDs"", ""purpose"": ""App functionality - Account management"", ""optional"": true}]}, {""category"": ""Device or other IDs"", ""sub_info"": [{""data_type"": ""Device or other IDs"", ""purpose"": ""Advertising or marketing"", ""optional"": false}]}], ""security_practices"": [{""category"": ""Data is encrypted in transit"", ""sub_info"": []}, {""category"": ""You can request that data be deleted"", ""sub_info"": []}]}","An error occurred during processing"
"298","{""data_shared"" : ""No data shared with third party"", ""data_collected"": ""No data collected""}","{""data_shared"" : ""The app shared data with partner companies for marketing purposes and also to improve the app's functionalities. The types of data shared were users' location information, device ID, and browsing history."", ""data_collected"": ""The app collected data such as users' contact information, location, device IDs, and browsing history. This data was collected primarily to improve user experience and to facilitate targeted marketing."", ""security_practices"" : ""The app utilized various security practices like encryption, two-factor authentication, and regular audits to protect users' data. Moreover, all data transmissions occurred over secure, encrypted channels.""}"
